Job Title Numeric	Years of Experience	Time at Company	E_Score	S_Score	WLB_Score	P_Score	C_Rating	Training Program	Training Completion	Reward	Job Title Numeric	New Years of Experience	New Time at Company	Next E_Score	Next S_Score	Next WLB_Score	Next P_Score	Next C_Rating
2	69	15	1.8	2.7	-1.5	-4.9	0.8	No Training	0	-0.6999999999999998	2	70	16	0.9	3.7	-2.2	-5.0	1.5
2	70	16	0.9	3.7	-2.2	-5.0	1.5	No Training	0	-0.2999999999999997	2	71	17	1.7	3.4	-2.9	-5.1	0.9
2	71	17	1.7	3.4	-2.9	-5.1	0.9	No Training	0	-0.5000000000000002	2	72	18	1.0	2.9	-2.7	-4.6	0.1
2	72	18	1.0	2.9	-2.7	-4.6	0.1	No Training	0	5.2	2	73	19	2.5	3.7	-1.6	-2.8	1.1
2	73	19	2.5	3.7	-1.6	-2.8	1.1	No Training	0	1.0	2	74	20	3.9	4.4	-2.2	-3.3	2.8
2	74	20	3.9	4.4	-2.2	-3.3	2.8	No Training	0	-0.3000000000000007	2	75	21	3.5	4.3	-2.6	-2.7	0.7
2	75	21	3.5	4.3	-2.6	-2.7	0.7	No Training	0	-2.8999999999999995	2	76	22	2.5	3.6	-3.0	-3.5	0.4
2	76	22	2.5	3.6	-3.0	-3.5	0.4	No Training	0	3.3	2	77	23	3.5	3.0	-2.2	-1.4	1.1
2	77	23	3.5	3.0	-2.2	-1.4	1.1	Security Training	0	-0.5999999999999999	2	78	24	2.3	3.6	-2.4	-1.2	-1.1
2	78	24	2.3	3.6	-2.4	-1.2	-1.1	No Training	0	1.6	2	79	25	2.1	3.8	-1.4	-0.6	-1.5
2	79	25	2.1	3.8	-1.4	-0.6	-1.5	No Training	0	0.8000000000000003	2	80	26	3.6	4.2	-2.5	-0.6	-5.0
2	80	26	3.6	4.2	-2.5	-0.6	-5.0	No Training	0	2.399999999999999	2	81	27	3.8	6.1	-2.5	-0.3	-4.3
2	81	27	3.8	6.1	-2.5	-0.3	-4.3	No Training	0	-0.19999999999999993	2	82	28	3.3	7.6	-3.9	-0.1	-4.1
2	82	28	3.3	7.6	-3.9	-0.1	-4.1	No Training	0	2.4000000000000012	2	83	29	3.6	9.3	-4.0	0.4	-1.9
2	83	29	3.6	9.3	-4.0	0.4	-1.9	No Training	0	-0.8000000000000008	2	84	30	3.4	8.5	-3.9	0.5	-2.5
2	84	30	3.4	8.5	-3.9	0.5	-2.5	No Training	0	-4.5	2	85	31	3.0	6.5	-4.9	-0.6	-4.2
2	85	31	3.0	6.5	-4.9	-0.6	-4.2	No Training	0	-0.49999999999999944	2	86	32	3.2	6.7	-5.2	-1.2	-4.6
2	86	32	3.2	6.7	-5.2	-1.2	-4.6	No Training	0	-0.10000000000000075	2	87	33	2.8	7.8	-5.0	-2.2	-3.7
2	87	33	2.8	7.8	-5.0	-2.2	-3.7	No Training	0	-1.399999999999999	2	88	34	2.2	7.0	-4.6	-2.6	-3.8
1	96	0	3.5	4.6	1.4	4.9	3.6	No Training	0	2.0000000000000004	1	97	1	4.8	4.9	2.3	4.4	3.0
1	97	1	4.8	4.9	2.3	4.4	3.0	No Training	0	-1.5	1	98	2	4.7	4.9	1.9	3.4	1.4
1	98	2	4.7	4.9	1.9	3.4	1.4	Quality Assurance and Testing	1	2.4	1	99	3	4.0	5.2	3.1	5.0	0.9
1	99	3	4.0	5.2	3.1	5.0	0.9	No Training	0	0.2999999999999998	1	100	4	3.0	5.9	3.4	5.3	1.7
1	100	4	3.0	5.9	3.4	5.3	1.7	No Training	0	0.20000000000000062	1	101	5	3.7	5.9	3.7	4.5	0.9
1	101	5	3.7	5.9	3.7	4.5	0.9	No Training	0	3.5999999999999996	1	102	6	5.6	6.4	4.7	4.7	2.5
1	102	6	5.6	6.4	4.7	4.7	2.5	No Training	0	1.2999999999999998	1	103	7	6.6	6.7	4.9	4.5	2.4
1	103	7	6.6	6.7	4.9	4.5	2.4	No Training	0	-2.0	1	104	8	6.0	6.5	3.7	4.5	2.0
1	104	8	6.0	6.5	3.7	4.5	2.0	No Training	0	-0.2999999999999998	1	105	9	5.9	5.5	3.7	5.3	3.0
1	105	9	5.9	5.5	3.7	5.3	3.0	No Training	0	0.8999999999999999	1	106	10	6.6	6.4	3.6	4.7	4.0
1	106	10	6.6	6.4	3.6	4.7	4.0	Project Management and Agile Methodologies	1	-1.7000000000000006	1	107	11	6.7	5.3	3.0	4.6	3.3
1	107	11	6.7	5.3	3.0	4.6	3.3	No Training	0	-2.599999999999999	1	108	12	5.9	4.7	1.9	4.5	2.6
1	108	12	5.9	4.7	1.9	4.5	2.6	No Training	0	-1.3000000000000003	1	109	13	5.2	5.5	2.3	2.7	2.8
1	109	13	5.2	5.5	2.3	2.7	2.8	No Training	0	2.1999999999999997	1	110	14	5.6	6.2	2.9	3.2	2.9
1	110	14	5.6	6.2	2.9	3.2	2.9	No Training	0	0.7999999999999994	1	111	15	5.6	6.1	3.6	3.4	2.0
1	111	15	5.6	6.1	3.6	3.4	2.0	No Training	0	1.7000000000000006	1	112	16	6.4	6.5	4.1	3.4	2.3
1	112	16	6.4	6.5	4.1	3.4	2.3	No Training	0	-2.2	1	113	17	5.8	4.9	4.6	2.9	1.5
1	113	17	5.8	4.9	4.6	2.9	1.5	No Training	0	-0.2999999999999994	1	114	18	5.7	4.4	4.5	3.3	2.8
1	114	18	5.7	4.4	4.5	3.3	2.8	Quality Assurance and Testing	1	-1.5000000000000009	1	115	19	4.8	3.8	5.1	2.7	3.9
1	115	19	4.8	3.8	5.1	2.7	3.9	No Training	0	-0.7999999999999994	1	116	20	3.6	4.0	5.3	2.7	4.9
1	116	20	3.6	4.0	5.3	2.7	4.9	No Training	0	4.6	1	117	21	3.8	5.0	7.4	4.0	6.5
1	117	21	3.8	5.0	7.4	4.0	6.5	No Training	0	0.10000000000000053	1	118	22	4.7	4.4	6.4	4.8	6.2
1	118	22	4.7	4.4	6.4	4.8	6.2	No Training	0	4.699999999999999	1	119	23	5.6	5.9	6.9	6.6	7.6
1	119	23	5.6	5.9	6.9	6.6	7.6	No Training	0	-4.1	1	120	24	4.0	4.8	6.4	5.7	7.4
1	120	24	4.0	4.8	6.4	5.7	7.4	No Training	0	4.699999999999999	1	121	25	5.4	5.6	8.2	6.4	7.3
1	121	25	5.4	5.6	8.2	6.4	7.3	Security Training	1	5.1	1	122	26	5.6	6.5	9.7	8.9	8.2
1	122	26	5.6	6.5	9.7	8.9	8.2	No Training	0	2.6000000000000014	1	123	27	5.4	8.1	9.9	9.9	7.9
2	91	0	2.3	1.2	3.5	4.8	3.6	No Training	0	-5.699999999999999	2	92	1	0.8	0.0	2.5	2.8	2.4
2	92	1	0.8	0.0	2.5	2.8	2.4	No Training	0	0.6000000000000001	2	93	2	-0.1	-0.1	5.0	1.9	4.1
2	93	2	-0.1	-0.1	5.0	1.9	4.1	No Training	0	-4.3999999999999995	2	94	3	-1.4	-2.5	5.3	0.9	3.0
2	94	3	-1.4	-2.5	5.3	0.9	3.0	No Training	0	2.1000000000000005	2	95	4	-0.7	-2.5	6.4	1.2	5.7
2	95	4	-0.7	-2.5	6.4	1.2	5.7	No Training	0	2.3999999999999995	2	96	5	-0.6	-1.5	7.0	1.9	5.3
2	96	5	-0.6	-1.5	7.0	1.9	5.3	No Training	0	-1.8	2	97	6	-0.9	-2.8	6.8	1.9	5.8
2	97	6	-0.9	-2.8	6.8	1.9	5.8	No Training	0	3.6999999999999997	2	98	7	0.6	-1.2	7.1	2.2	7.0
2	98	7	0.6	-1.2	7.1	2.2	7.0	No Training	0	-1.6999999999999997	2	99	8	0.9	-1.1	6.2	1.0	7.5
2	99	8	0.9	-1.1	6.2	1.0	7.5	No Training	0	-0.30000000000000004	2	100	9	0.8	-1.7	5.8	1.8	7.9
2	100	9	0.8	-1.7	5.8	1.8	7.9	No Training	0	-0.5	2	101	10	0.3	-0.2	5.3	0.8	7.9
2	101	10	0.3	-0.2	5.3	0.8	7.9	No Training	0	4.440892098500626e-16	2	102	11	0.0	-0.1	5.2	1.1	8.4
2	102	11	0.0	-0.1	5.2	1.1	8.4	No Training	0	-1.9000000000000001	2	103	12	-1.8	-0.2	6.4	-0.1	8.0
2	103	12	-1.8	-0.2	6.4	-0.1	8.0	No Training	0	-3.000000000000001	2	104	13	-4.3	-1.1	5.5	1.2	6.6
2	104	13	-4.3	-1.1	5.5	1.2	6.6	Quality Assurance and Testing	1	-4.7	2	105	14	-4.3	-3.1	5.0	-1.0	4.8
2	105	14	-4.3	-3.1	5.0	-1.0	4.8	No Training	0	-0.5000000000000001	2	106	15	-4.2	-3.5	4.7	-0.9	3.5
2	106	15	-4.2	-3.5	4.7	-0.9	3.5	No Training	0	2.9000000000000004	2	107	16	-4.0	-1.8	4.9	-0.1	4.9
2	107	16	-4.0	-1.8	4.9	-0.1	4.9	No Training	0	1.0999999999999994	2	108	17	-2.6	-2.1	5.0	-0.2	4.9
2	108	17	-2.6	-2.1	5.0	-0.2	4.9	No Training	0	4.2	2	109	18	-1.6	-1.6	6.9	0.6	5.5
2	109	18	-1.6	-1.6	6.9	0.6	5.5	No Training	0	-3.6999999999999997	2	110	19	-3.3	-2.5	5.7	0.7	4.7
2	110	19	-3.3	-2.5	5.7	0.7	4.7	No Training	0	3.4	2	111	20	-2.4	-1.6	6.7	1.3	5.2
2	111	20	-2.4	-1.6	6.7	1.3	5.2	No Training	0	3.9000000000000004	2	112	21	-2.0	-0.8	9.3	1.4	6.1
2	112	21	-2.0	-0.8	9.3	1.4	6.1	No Training	0	0.9999999999999991	2	113	22	-2.2	-0.7	9.5	2.3	7.4
2	113	22	-2.2	-0.7	9.5	2.3	7.4	No Training	0	-3.0999999999999996	2	114	23	-3.9	-1.6	9.1	2.2	7.4
2	114	23	-3.9	-1.6	9.1	2.2	7.4	No Training	0	5.200000000000001	2	115	24	-1.9	-1.2	10.3	3.8	8.2
2	115	24	-1.9	-1.2	10.3	3.8	8.2	No Training	0	-6.200000000000001	2	116	25	-3.2	-3.3	9.2	2.1	5.4
2	116	25	-3.2	-3.3	9.2	2.1	5.4	No Training	0	2.1000000000000005	2	117	26	-2.7	-2.5	10.0	2.1	5.1
2	117	26	-2.7	-2.5	10.0	2.1	5.1	No Training	0	1.8000000000000007	2	118	27	-2.5	-1.6	10.3	2.5	4.3
2	118	27	-2.5	-1.6	10.3	2.5	4.3	No Training	0	-0.7999999999999998	2	119	28	-2.0	-1.0	10.8	0.1	4.0
2	119	28	-2.0	-1.0	10.8	0.1	4.0	No Training	0	-2.6000000000000014	2	120	29	-2.4	-1.3	9.2	-0.2	4.0
2	120	29	-2.4	-1.3	9.2	-0.2	4.0	No Training	0	-5.3	2	121	30	-4.3	-2.8	8.2	-1.1	2.8
2	121	30	-4.3	-2.8	8.2	-1.1	2.8	No Training	0	3.5	2	122	31	-3.2	-1.7	8.6	-0.2	3.0
2	122	31	-3.2	-1.7	8.6	-0.2	3.0	No Training	0	-0.7999999999999996	2	123	32	-3.5	-2.2	8.0	0.4	2.9
2	123	32	-3.5	-2.2	8.0	0.4	2.9	No Training	0	-2.4000000000000004	2	124	33	-4.3	-3.6	8.1	0.1	2.7
2	124	33	-4.3	-3.6	8.1	0.1	2.7	No Training	0	-2.8000000000000003	2	125	34	-4.4	-5.4	8.0	-0.7	1.7
2	125	34	-4.4	-5.4	8.0	-0.7	1.7	No Training	0	-3.1	2	126	35	-6.0	-5.9	7.1	-0.8	0.8
2	126	35	-6.0	-5.9	7.1	-0.8	0.8	No Training	0	1.9000000000000017	2	127	36	-6.3	-6.0	8.8	-0.2	1.9
2	127	36	-6.3	-6.0	8.8	-0.2	1.9	No Training	0	4.4	2	128	37	-4.6	-4.2	9.3	0.2	1.3
0	42	0	3.6	2.0	2.9	2.0	1.6	No Training	0	2.8	0	43	1	2.9	2.2	4.3	3.9	2.5
0	43	1	2.9	2.2	4.3	3.9	2.5	No Training	0	2.6000000000000005	0	44	2	3.2	2.0	6.0	4.7	3.2
0	44	2	3.2	2.0	6.0	4.7	3.2	No Training	0	4.499999999999999	0	45	3	5.5	3.3	6.0	5.6	3.8
0	45	3	5.5	3.3	6.0	5.6	3.8	No Training	0	-0.899999999999999	0	46	4	5.8	1.9	6.9	4.9	4.4
0	46	4	5.8	1.9	6.9	4.9	4.4	No Training	0	-1.5	0	47	5	5.7	0.4	6.7	5.2	6.0
0	47	5	5.7	0.4	6.7	5.2	6.0	No Training	0	-1.400000000000001	0	48	6	4.6	0.2	7.0	4.8	4.6
0	48	6	4.6	0.2	7.0	4.8	4.6	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	4.1000000000000005	0	49	7	6.5	0.2	6.8	7.2	6.0
0	49	7	6.5	0.2	6.8	7.2	6.0	No Training	0	3.0	0	50	8	6.4	1.5	7.8	8.0	6.3
0	50	8	6.4	1.5	7.8	8.0	6.3	Leadership and Management Training	1	-0.20000000000000107	0	51	9	5.8	2.3	7.3	8.1	6.9
0	51	9	5.8	2.3	7.3	8.1	6.9	No Training	0	1.800000000000002	0	52	10	6.7	2.6	8.3	7.7	8.0
1	31	0	4.8	3.7	1.1	3.5	3.7	No Training	0	-2.220446049250313e-16	1	32	1	4.3	3.5	1.8	3.5	4.1
1	32	1	4.3	3.5	1.8	3.5	4.1	No Training	0	2.5	1	33	2	5.0	4.6	1.5	4.5	3.2
1	33	2	5.0	4.6	1.5	4.5	3.2	Quality Assurance and Testing	1	-1.5999999999999996	1	34	3	4.7	4.8	1.1	3.4	2.7
1	34	3	4.7	4.8	1.1	3.4	2.7	No Training	0	2.7000000000000006	1	35	4	4.9	5.9	2.3	3.6	2.9
1	35	4	4.9	5.9	2.3	3.6	2.9	No Training	0	6.4	1	36	5	6.4	7.5	4.2	5.0	3.4
1	36	5	6.4	7.5	4.2	5.0	3.4	No Training	0	0.39999999999999947	1	37	6	5.9	7.8	3.5	6.3	3.5
1	37	6	5.9	7.8	3.5	6.3	3.5	No Training	0	-1.1000000000000005	1	38	7	5.3	7.3	3.0	6.8	3.8
1	38	7	5.3	7.3	3.0	6.8	3.8	No Training	0	-2.4999999999999987	1	39	8	6.7	5.9	1.4	5.9	3.5
1	39	8	6.7	5.9	1.4	5.9	3.5	No Training	0	-4.700000000000001	1	40	9	6.3	5.4	-1.0	4.5	2.8
1	40	9	6.3	5.4	-1.0	4.5	2.8	No Training	0	-1.1	1	41	10	6.2	5.6	-1.9	4.2	2.7
1	41	10	6.2	5.6	-1.9	4.2	2.7	Security Training	1	-3.5	1	42	11	4.5	3.2	-1.9	4.8	1.3
1	42	11	4.5	3.2	-1.9	4.8	1.3	No Training	0	2.8	1	43	12	4.9	3.5	-1.1	6.1	0.8
1	43	12	4.9	3.5	-1.1	6.1	0.8	No Training	0	-0.5999999999999996	1	44	13	4.1	2.7	-0.9	6.9	1.8
1	44	13	4.1	2.7	-0.9	6.9	1.8	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	0	1.1999999999999988	1	45	14	4.0	2.3	-0.5	8.2	3.1
1	45	14	4.0	2.3	-0.5	8.2	3.1	No Training	0	-5.299999999999999	1	46	15	2.7	1.2	-1.5	6.3	1.3
1	46	15	2.7	1.2	-1.5	6.3	1.3	No Training	0	2.4000000000000004	1	47	16	4.5	0.8	-1.2	7.0	2.2
1	47	16	4.5	0.8	-1.2	7.0	2.2	Security Training	1	-2.2	1	48	17	3.8	-1.0	-1.2	7.3	1.5
1	48	17	3.8	-1.0	-1.2	7.3	1.5	No Training	0	-0.8999999999999995	1	49	18	3.9	-0.8	-2.0	6.9	1.8
1	49	18	3.9	-0.8	-2.0	6.9	1.8	Security Training	1	2.8	1	50	19	4.4	-0.4	-1.3	8.1	3.2
1	50	19	4.4	-0.4	-1.3	8.1	3.2	Soft Skills and Communication	0	4.200000000000001	1	51	20	4.8	1.2	1.1	7.9	4.3
1	51	20	4.8	1.2	1.1	7.9	4.3	No Training	0	-4.9	1	52	21	2.7	0.7	0.1	6.6	3.6
1	52	21	2.7	0.7	0.1	6.6	3.6	No Training	0	-1.5	1	53	22	0.6	0.9	-0.0	7.1	3.3
1	53	22	0.6	0.9	-0.0	7.1	3.3	No Training	0	-4.699999999999999	1	54	23	-0.4	-0.6	-0.8	5.7	2.9
1	54	23	-0.4	-0.6	-0.8	5.7	2.9	No Training	0	-1.6	1	55	24	-0.4	-0.7	-1.4	4.8	1.7
1	55	24	-0.4	-0.7	-1.4	4.8	1.7	No Training	0	-2.0	1	56	25	-1.1	-0.8	-2.0	4.2	2.4
1	56	25	-1.1	-0.8	-2.0	4.2	2.4	No Training	0	1.4999999999999998	1	57	26	-0.3	-0.4	-1.8	4.3	2.8
1	57	26	-0.3	-0.4	-1.8	4.3	2.8	No Training	0	-4.9	1	58	27	-2.0	-0.9	-3.5	3.3	1.3
1	58	27	-2.0	-0.9	-3.5	3.3	1.3	No Training	0	-1.4999999999999991	1	59	28	-3.8	-0.7	-4.1	4.0	2.9
1	59	28	-3.8	-0.7	-4.1	4.0	2.9	Leadership and Management Training	0	-4.6	1	60	29	-5.2	-0.5	-6.1	2.6	1.6
1	60	29	-5.2	-0.5	-6.1	2.6	1.6	Project Management and Agile Methodologies	1	0.19999999999999907	1	61	30	-5.9	-0.7	-5.7	3.3	1.1
1	61	30	-5.9	-0.7	-5.7	3.3	1.1	No Training	0	-2.7999999999999994	1	62	31	-6.5	-0.6	-7.4	2.7	1.7
1	62	31	-6.5	-0.6	-7.4	2.7	1.7	No Training	0	-1.4	1	63	32	-6.7	-1.1	-7.5	2.1	2.3
1	63	32	-6.7	-1.1	-7.5	2.1	2.3	No Training	0	1.8000000000000005	1	64	33	-6.1	0.1	-7.2	1.8	2.0
1	64	33	-6.1	0.1	-7.2	1.8	2.0	No Training	0	2.7999999999999994	1	65	34	-6.5	0.4	-5.4	2.9	2.3
1	65	34	-6.5	0.4	-5.4	2.9	2.3	No Training	0	2.6	1	66	35	-5.4	1.2	-4.5	2.7	3.0
1	66	35	-5.4	1.2	-4.5	2.7	3.0	Soft Skills and Communication	1	2.500000000000001	1	67	36	-5.0	1.6	-3.8	3.7	3.9
1	67	36	-5.0	1.6	-3.8	3.7	3.9	No Training	0	3.9	1	68	37	-5.5	4.2	-3.2	4.9	4.4
1	68	37	-5.5	4.2	-3.2	4.9	4.4	No Training	0	0.40000000000000036	1	69	38	-4.8	3.6	-2.9	4.9	4.4
1	69	38	-4.8	3.6	-2.9	4.9	4.4	No Training	0	-3.7000000000000006	1	70	39	-5.7	3.7	-4.0	3.1	3.7
1	70	39	-5.7	3.7	-4.0	3.1	3.7	No Training	0	-1.7000000000000002	1	71	40	-6.8	4.6	-5.3	2.9	3.5
1	71	40	-6.8	4.6	-5.3	2.9	3.5	No Training	0	0.6999999999999997	1	72	41	-5.6	4.6	-5.7	2.8	5.3
1	72	41	-5.6	4.6	-5.7	2.8	5.3	No Training	0	3.4000000000000004	1	73	42	-5.2	6.0	-4.0	2.7	5.2
1	73	42	-5.2	6.0	-4.0	2.7	5.2	No Training	0	-1.9999999999999991	1	74	43	-6.6	6.0	-4.6	2.7	5.1
1	74	43	-6.6	6.0	-4.6	2.7	5.1	No Training	0	4.1	1	75	44	-4.7	7.2	-4.8	3.9	7.2
1	75	44	-4.7	7.2	-4.8	3.9	7.2	No Training	0	-0.9000000000000008	1	76	45	-5.2	7.6	-5.7	4.0	6.3
1	76	45	-5.2	7.6	-5.7	4.0	6.3	No Training	0	2.5000000000000013	1	77	46	-4.3	8.9	-5.0	3.6	6.0
1	77	46	-4.3	8.9	-5.0	3.6	6.0	No Training	0	4.3999999999999995	1	78	47	-3.6	10.4	-3.2	4.0	7.5
0	87	0	2.9	4.9	3.4	4.0	1.2	No Training	0	-1.6000000000000005	0	88	1	2.3	4.5	4.1	2.7	2.5
0	88	1	2.3	4.5	4.1	2.7	2.5	No Training	0	-2.6	0	89	2	1.1	4.1	3.3	2.5	2.3
0	89	2	1.1	4.1	3.3	2.5	2.3	No Training	0	-0.6999999999999993	0	90	3	-0.4	4.7	3.4	2.6	2.6
0	90	3	-0.4	4.7	3.4	2.6	2.6	No Training	0	4.3999999999999995	0	91	4	0.4	6.1	5.2	3.0	3.6
0	91	4	0.4	6.1	5.2	3.0	3.6	No Training	0	3.2000000000000006	0	92	5	-0.1	7.2	6.9	3.9	5.8
0	92	5	-0.1	7.2	6.9	3.9	5.8	No Training	0	-3.500000000000001	0	93	6	-0.1	5.8	5.1	3.6	4.2
0	93	6	-0.1	5.8	5.1	3.6	4.2	No Training	0	2.3	0	94	7	-0.2	6.6	5.2	5.1	5.0
0	94	7	-0.2	6.6	5.2	5.1	5.0	No Training	0	-2.4999999999999996	0	95	8	0.2	5.4	4.6	4.0	5.0
0	95	8	0.2	5.4	4.6	4.0	5.0	No Training	0	4.3999999999999995	0	96	9	1.7	6.5	5.8	4.6	5.5
0	96	9	1.7	6.5	5.8	4.6	5.5	No Training	0	-3.0999999999999996	0	97	10	0.1	5.8	5.8	3.8	5.4
0	97	10	0.1	5.8	5.8	3.8	5.4	No Training	0	0.9000000000000004	0	98	11	0.1	6.5	5.6	4.2	5.9
0	98	11	0.1	6.5	5.6	4.2	5.9	No Training	0	-0.19999999999999973	0	99	12	-0.4	7.8	4.9	3.9	4.7
0	99	12	-0.4	7.8	4.9	3.9	4.7	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	-6.199999999999999	0	100	13	-0.7	5.4	1.9	3.4	4.8
0	100	13	-0.7	5.4	1.9	3.4	4.8	Soft Skills and Communication	1	-2.2000000000000006	0	101	14	-0.7	4.6	1.6	2.3	5.5
0	101	14	-0.7	4.6	1.6	2.3	5.5	No Training	0	-3.4999999999999996	0	102	15	-3.6	4.4	1.5	2.0	3.3
0	102	15	-3.6	4.4	1.5	2.0	3.3	No Training	0	-1.4000000000000001	0	103	16	-3.5	3.6	1.6	1.2	2.9
0	103	16	-3.5	3.6	1.6	1.2	2.9	No Training	0	2.6	0	104	17	-2.4	3.7	1.7	2.5	4.0
0	104	17	-2.4	3.7	1.7	2.5	4.0	No Training	0	-0.2000000000000004	0	105	18	-2.7	2.2	3.0	2.8	3.8
0	105	18	-2.7	2.2	3.0	2.8	3.8	No Training	0	4.2	0	106	19	-2.4	2.9	4.9	4.1	5.2
0	106	19	-2.4	2.9	4.9	4.1	5.2	Soft Skills and Communication	0	-2.4	0	107	20	-4.2	2.1	6.2	3.0	4.8
0	107	20	-4.2	2.1	6.2	3.0	4.8	No Training	0	-0.2999999999999998	0	108	21	-3.6	2.7	5.0	2.7	4.8
0	108	21	-3.6	2.7	5.0	2.7	4.8	No Training	0	-1.9000000000000008	0	109	22	-3.7	2.0	5.6	1.0	3.4
0	109	22	-3.7	2.0	5.6	1.0	3.4	No Training	0	-3.4999999999999996	0	110	23	-5.5	0.6	5.3	1.0	2.7
0	110	23	-5.5	0.6	5.3	1.0	2.7	No Training	0	1.2999999999999998	0	111	24	-4.2	0.4	4.8	1.7	2.3
0	111	24	-4.2	0.4	4.8	1.7	2.3	No Training	0	1.1000000000000005	0	112	25	-3.5	0.4	5.7	1.2	1.8
0	112	25	-3.5	0.4	5.7	1.2	1.8	No Training	0	0.9999999999999996	0	113	26	-3.1	0.6	5.3	2.0	2.4
0	113	26	-3.1	0.6	5.3	2.0	2.4	No Training	0	-0.4999999999999998	0	114	27	-3.2	0.3	5.0	2.2	2.3
0	114	27	-3.2	0.3	5.0	2.2	2.3	No Training	0	-0.19999999999999973	0	115	28	-2.8	-0.6	4.7	2.8	0.9
0	115	28	-2.8	-0.6	4.7	2.8	0.9	No Training	0	3.3	0	116	29	-2.1	0.3	4.7	4.5	1.2
0	116	29	-2.1	0.3	4.7	4.5	1.2	Quality Assurance and Testing	0	4.0	0	117	30	-0.8	0.7	6.5	5.0	1.1
0	117	30	-0.8	0.7	6.5	5.0	1.1	No Training	0	0.5000000000000002	0	118	31	0.7	0.5	5.2	5.5	2.0
0	118	31	0.7	0.5	5.2	5.5	2.0	No Training	0	-1.5	0	119	32	0.4	1.4	5.2	3.4	2.8
0	119	32	0.4	1.4	5.2	3.4	2.8	No Training	0	0.6000000000000001	0	120	33	1.0	2.6	5.0	2.4	2.8
0	120	33	1.0	2.6	5.0	2.4	2.8	No Training	0	2.2000000000000006	0	121	34	2.7	2.9	4.4	3.2	2.9
0	121	34	2.7	2.9	4.4	3.2	2.9	No Training	0	0.7999999999999994	0	122	35	2.2	3.6	4.3	3.9	2.0
0	122	35	2.2	3.6	4.3	3.9	2.0	Soft Skills and Communication	0	-2.3	0	123	36	2.7	3.1	3.9	2.0	1.5
0	123	36	2.7	3.1	3.9	2.0	1.5	No Training	0	9.0	0	124	37	5.2	5.5	5.3	4.7	4.2
0	124	37	5.2	5.5	5.3	4.7	4.2	No Training	0	-2.5	0	125	38	4.5	4.5	4.8	4.4	3.8
0	125	38	4.5	4.5	4.8	4.4	3.8	No Training	0	2.2	0	126	39	5.4	4.1	5.4	5.5	3.8
0	126	39	5.4	4.1	5.4	5.5	3.8	Soft Skills and Communication	1	-6.4	0	127	40	3.9	2.3	3.9	3.9	0.8
0	127	40	3.9	2.3	3.9	3.9	0.8	No Training	0	2.7	0	128	41	5.1	3.1	3.8	4.7	1.4
0	128	41	5.1	3.1	3.8	4.7	1.4	No Training	0	3.9	0	129	42	5.1	4.2	5.0	6.3	3.1
0	129	42	5.1	4.2	5.0	6.3	3.1	No Training	0	1.7999999999999998	0	130	43	6.5	5.1	4.2	6.6	3.1
0	130	43	6.5	5.1	4.2	6.6	3.1	No Training	0	4.699999999999999	0	131	44	9.1	5.3	4.6	8.1	4.7
0	131	44	9.1	5.3	4.6	8.1	4.7	No Training	0	-3.399999999999999	0	132	45	8.6	4.3	3.6	7.2	4.9
0	132	45	8.6	4.3	3.6	7.2	4.9	No Training	0	-0.399999999999999	0	133	46	7.2	5.0	4.4	6.7	4.7
0	133	46	7.2	5.0	4.4	6.7	4.7	No Training	0	-1.4000000000000012	0	134	47	6.8	5.1	3.5	6.5	3.7
0	134	47	6.8	5.1	3.5	6.5	3.7	No Training	0	1.2999999999999998	0	135	48	7.6	4.8	4.6	6.2	4.3
0	135	48	7.6	4.8	4.6	6.2	4.3	No Training	0	-3.0999999999999996	0	136	49	5.9	4.1	4.3	5.8	2.0
0	136	49	5.9	4.1	4.3	5.8	2.0	No Training	0	2.8	0	137	50	7.6	4.4	4.6	6.3	2.0
0	137	50	7.6	4.4	4.6	6.3	2.0	No Training	0	-3.9999999999999996	0	138	51	6.7	2.3	3.9	6.0	0.8
0	138	51	6.7	2.3	3.9	6.0	0.8	No Training	0	5.000000000000001	0	139	52	8.0	4.2	5.0	6.7	0.2
0	139	52	8.0	4.2	5.0	6.7	0.2	No Training	0	3.6000000000000005	0	140	53	8.8	5.3	5.9	7.5	1.3
0	140	53	8.8	5.3	5.9	7.5	1.3	No Training	0	-4.6000000000000005	0	141	54	7.3	5.0	4.4	6.2	0.1
0	141	54	7.3	5.0	4.4	6.2	0.1	Leadership and Management Training	0	1.4999999999999996	0	142	55	8.0	6.7	3.4	6.3	2.6
0	142	55	8.0	6.7	3.4	6.3	2.6	DevOps and Continuous Integration/Continuous Deployment (CI/CD)	1	1.1999999999999997	0	143	56	8.7	7.5	3.7	5.7	3.3
0	143	56	8.7	7.5	3.7	5.7	3.3	No Training	0	-4.0	0	144	57	6.6	7.7	2.0	5.3	1.7
0	144	57	6.6	7.7	2.0	5.3	1.7	No Training	0	0.8999999999999999	0	145	58	6.3	7.8	3.1	5.3	2.5
0	145	58	6.3	7.8	3.1	5.3	2.5	No Training	0	-0.6999999999999997	0	146	59	6.6	6.9	4.1	4.2	2.6
2	60	0	3.8	4.5	4.7	1.9	3.3	No Training	0	-1.7999999999999998	2	61	1	3.1	4.5	5.0	0.5	4.0
